Alert_ID,lat,lng,diseases,place_name,country,date,cases,link,Type,summary
8716551,39.97,-97.56,Hepatitis A,"Los Angeles County, California",0,5/15/2024,5,https://www.nbclosangeles.com/news/local/la-county-investigating-hepatitis-outbreak-among-the-homeless/3411857/,recent,Los Angeles County health officials continued to investigate Tuesday [14 May 2024] an outbreak of 5 hepatitis A infections identified among the homeless since mid-March 2024.
8716550,22.88,79.62,Hepatitis A,Kerala State,0,5/14/2024,1977,https://indianexpress.com/article/india/kerala-hepatitis-a-outbreak-districts-alert-9328831/,cumulative,"Kerala is seeing its worst outbreak of the hepatitis A virus in recent years, with the state reporting 1977 confirmed cases and 12 deaths in the 1st 4-and-a-half months of this year [2024], government data showed."
8716559,34.25,38,Hepatitis A,Homs Governorate,0,5/12/2024,200,https://tinyurl.com/56nnp4s6,recent,"According to the chief of the local council of al-Rakban refugee camp near Jordan's border with Syria, the number of children infected with hepatitis has reached 200 cases out of 2500 children residing in the camp in the previous 2 weeks."
8716434,6.29,-75.54,Hepatitis A,"Medellín, Antioquia, Colombia",0,5/10/2024,668,https://www.pulzo.com/nacion/aumentan-casos-hepatitis-a-medellin-como-saber-si-tiene-enfermedad-PP3632131A,regional,"Medellín y el área metropolitana del Valle de Aburrá están luchando contra un repunte en los contagios de Hepatitis A, una enfermedad que ya alcanza los 668 casos en lo corrido de este año en la región."
8716387,48.69,9.14,Whooping Cough,Europe,0,5/8/2024,32000,https://www.msn.com/es-es/noticias/other/los-casos-de-tosferina-en-europa-se-multiplican-por-diez-desde-enero-de-2023/ar-BB1m1pBA,recent,"The Bordetella pertussis bacteria has gained strength and is responsible for more than 25,000 cases in 2023 and more than 32,000 between January and March 2024, according to the latest report from the European Centre for Disease Prevention and Control (ECDC)."
8716436,7.63,-5,Polio,Côte d'Ivoire,0,5/7/2024,7,https://www.linfodrome.com/societe/96901-cote-d-ivoire-plus-de-4-millions-d-enfants-a-vacciner-contre-la-poliomyelite-du-10-au-13-mai,cumulative,"Indeed, 7 cases of polio originating from 5 health regions located in the north, east, and west of Côte d'Ivoire, 18 contacts cases, and approximately 45 environmental cases of cVDPV2 were detected mainly in Abidjan and San Pedro."
8716288,47.49,-120.5,Diphtheria,Washington State,0,5/2/2024,179,http://dx.doi.org/10.15585/mmwr.mm7317a4,cumulative,"The number of reported nontoxigenic C. diphtheriae isolates in Washington has increased approximately 10-fold, from 17 during 2012-2017 to 179 during 2018-2023; most infections occurred among King County residents."
8716301,33.67,35.83,Hepatitis A,Beqaa Governorate,0,5/2/2024,40,https://themedialine.org/mideast-daily-news/lebanon-battles-hepatitis-a-outbreak-in-west-bekaa/,regional,"The Lebanese Ministry of Public Health announced on Wednesday [1 May 2024] that an outbreak of hepatitis A has hit the West [Beqaa] region in eastern Lebanon, with 40 cases confirmed by hospitals, health centers, and laboratories, as reported by the National News Agency."
8716287,15.52,45.45,Diphtheria,Marib Governorate,0,4/30/2024,55,https://tinyurl.com/bp5zp4ba,regional,"On Monday [29 Apr 2024], the health bureau in Ma'rib governorate has reported the deaths of 4 pediatric cases of diphtheria since the beginning of this year [2024] among 55 suspected cases of which one case was laboratory confirmed."
8716298,33.67,35.83,Hepatitis A,"Beqaa Governorate, Lebanon",0,4/30/2024,40,https://bit.ly/3y5ljKn,cumulative,"To date [30 Apr 2024], 40 cases have been recorded by hospitals, health centers and laboratories."
8716299,31.26,-8.84,Measles,"Chichaoua, Morocco",0,4/30/2024,0,https://tinyurl.com/34fmpsu8,0,"According to Marrakech newspaper, measles infection is rapidly spreading in Lala Aziza, Chichaoua region, and it has affected all age groups including children, adolescents, pregnant women, and elderly adults."
8716295,9.33,12.5,Measles,"Adamawa State, Nigeria",0,4/27/2024,200,https://www.premiumtimesng.com/news/headlines/689591-19-children-feared-killed-by-measles-complications-in-adamawa.html,regional,"The Commissioner for Health, Felix Tangwami told the News Agency of Nigeria (NAN) in Mubi on Saturday [27 Apr 2024] that more than 200 children in the local government area were already infected."
8716170,35.19,6.92,Hepatitis A,"Khenchela Province, Algeria",0,4/24/2024,0,https://tinyurl.com/4bmerjz4,0,"A task force for investigating the recent incidence of hepatitis A infection among schoolchildren in Ensigha town ,Khenchela state was formed by the Secretary General of Khenchela state."
8716090,-2,25,Polio,Democratic Republic of Congo,0,4/19/2024,106,https://www.precisionvaccinations.com/2024/04/19/new-polio-cases-confirmed-last-week,cumulative,"The number of [cVDPV1] polio cases in 2023 remains at 106, and [there were] 117 cases of cVDPV2 in 2023."
8716056,33.05,43.77,Measles,Iraq,0,4/18/2024,27000,https://www.ina.iq/207099--.html,cumulative,"The Director-General of Public Health at the Ministry, Riyad Al-Halafi, said that ""the ministry recorded more than 27 000 cases of measles, 96% of which were among the unvaccinated, and 4% were among the vaccinated who did not complete the 2 doses."""
8716045,6.29,-75.54,Hepatitis A,"Medellín, Antioquia, Colombia",0,4/18/2024,431,https://www.alertapaisa.com/noticias/valle-de-aburra/medellin-en-alerta-por-hepatitis-casos-se-disparan-un-230,cumulative,"According to the ministry, since 1 Jan 2024 and to date, 431 cases of hepatitis A have been reported in Medellín, that is, an increase of 230% compared to the same period of the previous year [2023] in which 179 occurred."
8716035,3.9,-73.07,Hepatitis A,"Medellín, Antioquia",0,4/18/2024,431,https://www.alertapaisa.com/noticias/valle-de-aburra/medellin-en-alerta-por-hepatitis-casos-se-disparan-un-230,cumulative,"De acuerdo con la cartera, desde el primero de enero y hasta la fecha, en Medellín se han reportado 431 casos de hepatitis A, es decir, un incremento del 230 % con respecto al mismo periodo del año anterior en el que se presentaron 179."
8716018,41.47,74.56,Measles,Kyrgyzstan,0,4/17/2024,8209,https://24.kg/english/291836_Measles_outbreak_More_than_8000_cases_registered_in_Kyrgyzstan/,cumulative,"At least 8209 cases of measles have been registered in Kyrgyzstan as of 15 Apr [2024], the Republican Center for Immunoprophylaxis informed 24.kg news agency."
8716015,53.33,-6.25,Measles,"Dublin, County Dublin, Ireland",0,4/17/2024,13,https://www.independent.ie/irish-news/parents-warned-families-may-have-been-exposed-to-measles-after-case-linked-to-dublin-play-centre/a1834798416.html,recent,"The HSE warning came after latest figures last week showed 2 outbreaks of measles reported in private homes, with 7 people infected as a result of the virus being passed on. It came as the number of confirmed cases in Ireland last week rose to 13, with 19 ­under investigation."
8716021,43,-75.5,Hepatitis A,"New York State, United States",0,4/16/2024,0,https://www.foodsafetynews.com/2024/04/patrons-of-new-york-restaurant-potentially-exposed-to-hepatitis-a-virus/#more-238308,regional,"People who ate at the Main Deck restaurant in Penn Yan, NY, between 27 Mar and 12 Apr [2024] were potentially exposed to the hepatitis A virus."
8715985,54.47,-2.02,Measles,United Kingdom,0,4/14/2024,195,https://www.independent.co.uk/news/uk/home-news/measles-vaccine-london-west-midlands-outbreak-b2528496.html,cumulative,"Over the last 6 months, a dramatic increase has been reported in the number of infections, with 62 of the 195 cases being based in the capital since 11 Mar [2024]."
8715972,39.97,-97.56,Measles,United States,0,4/13/2024,113,https://www.usnews.com/news/health-news/articles/2024-04-08/measles-infections-cross-100-in-u-s-nearly-double-2023-cases,cumulative,"Para el 5 de abril último, se han reportado un total de 113 casos en 17 estados de la unión americana, de acuerdo con las cifras más recientes de los Centros para el Control y Prevención de Enfermedades (CDC, Centers for Disease Control and Prevention), cerca del doble del total de 58 casos reportados en todo el año 2023."
8715984,39.27,-116.76,Measles,"Nevada, United States",0,4/13/2024,1,https://www.ktnv.com/news/out-of-state-visitor-diagnosed-with-measles-possibly-exposed-those-on-las-vegas-strip,regional,An out-of-state visitor has been diagnosed with measles and possibly exposed others on the Las Vegas Strip.
8715951,-19,29.87,Polio,Zimbabwe,0,4/12/2024,21,https://reliefweb.int/report/zimbabwe/unicef-zimbabwe-humanitarian-situation-report-no-4-polio-response-12-april-2024,cumulative,"From October 2023 to date, Zimbabwe has detected 21 circulating vaccine-derived poliovirus type 2 (cVDPV2) cases in environmental samples (ES) from 4 polio environmental surveillance sites in Harare."
8715944,39.97,-97.56,Measles,United States,0,4/11/2024,121,https://www.cdc.gov/mmwr/volumes/73/wr/mm7314a1.htm?s_cid=mm7314a1_w,cumulative,"As of 11 Apr 2024, a total of 121 measles cases were reported by 18 jurisdictions: Arizona, California, Florida, Georgia, Illinois, Indiana, Louisiana, Maryland, Michigan, Minnesota, Missouri, New Jersey, New York City, New York State, Ohio, Pennsylvania, Virginia, and Washington."
8715905,39.92,44,Measles,"Iğdır, Turkey",0,4/9/2024,0,https://tinyurl.com/fjd2kxa5,0,"According to Turkish media, several cases of measles were registered in Igdir province, eastern Turkey, which were thought to have been contracted from Syrian or Afghani residents."
8715871,33.05,43.77,Measles,Iraq,0,4/8/2024,600,https://bit.ly/3TSvfOl,recent,"He said, ""there are clear increases in measles infections in most of Iraq's governorates, as there are hospitals that record about 600 infections per month,"" noting that ""the ministry's campaign is good, and people must commit to the vaccine."""
8715836,23.95,-102.53,Measles,Mexico,0,4/7/2024,4,https://sipse.com/ciencia-y-salud/mexico-reporta-3-nuevos-casos-de-sarampion-vinculados-a-la-importacion-466951.html,cumulative,"En lo que va del año 2024, México ha reportado cuatro casos importados de sarampión."
8715824,40.23,-3.65,Whooping Cough,"Galicia, Spain",0,4/6/2024,200,https://www.galiciapress.es/articulo/sanidad/2024-04-05/4781933-tosferina-triplica-mes-galicia-14-embarazadas-no-esta-vacunada,recent,"In four months of this year, Galicia has had more than 200."
8715824,40.23,-3.65,Whooping Cough,"Galicia, Spain",0,4/6/2024,200,https://www.galiciapress.es/articulo/sanidad/2024-04-05/4781933-tosferina-triplica-mes-galicia-14-embarazadas-no-esta-vacunada,recent,"In four months of this year, Galicia has had more than 200."
8715825,54.47,-2.02,Measles,England,0,4/4/2024,934,https://www.precisionvaccinations.com/2024/04/04/englands-measles-outbreak-reaches-934-cases#google_vignette,cumulative,"In total, there have been 934 measles cases since October 2023."
8715765,22.88,79.62,Mumps,"Rajasthan, India",0,4/3/2024,50,https://en.themooknayak.com/health/mumps-outbreak-in-rajasthan-medical-experts-insights-and-safety-tips-for-residents,recent,"Dr. Grover says that in the past, only a few mumps cases were seen, but now more than 50 cases are reported each month, mostly among children."
8715744,31.63,-8,Measles,"Marrakech, Morocco",0,4/1/2024,0,https://badil.info/145286,0,"On Monday [1 Apr 2024], the Moroccan Society for Human Rights announced it has noticed the increasing number of pupil absenteeism due to the emergence of mumps and measles in the schools of Marrakech district."
8715709,40.01,-89.25,Measles,"Chicago, Illinois",0,3/30/2024,52,https://www.chicago.gov/city/en/depts/cdph/supp_info/infectious/get-the-facts--measles.html,cumulative,Total = 52
8715677,54.47,-2.02,Measles,United Kingdom,0,3/28/2024,868,https://iz.ru/1673430/2024-03-28/v-britanii-predupredili-o-bystrom-rasprostranenii-zarazhenii-koriu-po-strane?utm_source=yxnews&utm_medium=desktop,cumulative," еликобиании за поед недел бли заегисиован 79 нов слаев заажения ко, в езлае исло заболеви с 1 окябя 2023 года возосло до 868."
8715660,41.85,-87.65,Measles,"Chicago, Illinois",0,3/28/2024,41,https://www.chicago.gov/city/en/depts/cdph/supp_info/infectious/get-the-facts--measles.html,cumulative,"In all, 31 [now 41] Chicagoans have been diagnosed with measles since 4 Mar 2024."
8715720,33.84,66.03,Polio,Afghanistan,0,3/28/2024,6,https://amu.tv/89168/,cumulative,The claim comes despite reports of at least 6 polio cases in Afghanistan in 2023.
8715684,40.23,-3.65,Polio,"Catalonia, Spain",0,3/28/2024,1,https://www.elperiodico.com/es/sanidad/20240328/detectado-caso-polio-nino-catalunya-pakistan-100386200,recent,"Las autoridades sanitarias de Catalunya han detectado en febrero de este año un caso de poliovirus vacunal o Sabin-like de tipo 1 en un niño de dos años de edad que acudió a urgencias en enero por una infección respiratoria, y que había viajado a Pakistán a finales de 2023."
8715647,22.88,79.62,Mumps,"Kerala, India",0,3/27/2024,15637,https://thevedpost.com/kerala-mumps-surge-concerns/,cumulative,"This rapid spread has resulted in major community outbreaks, with the case tally reaching a staggering 15 637 as of 22 Mar 2024, with 6675 cases reported this month [March 2024] alone."
8715656,61.95,93.58,Whooping Cough,Новосибиская облас,0,3/27/2024,1176,https://nsk.rbc.ru/nsk/27/03/2024/6603d33c9a79472f3aad21b1,cumulative,"а 2023 год в Новосибиской обласи заболеваемос коклем восла более ем в 10 аз. ло заегисиовано пои 1,2 с. слаев."
8715717,2.57,113.19,Whooping Cough,"Kelantan, Malaysia",0,3/27/2024,29,https://www.thestar.com.my/news/nation/2024/03/27/two-month-old-baby-dies-of-whooping-cough-in-kelantan,regional,"He said that so far this year [2024], a total of 29 cases of whooping cough have been recorded across Kelantan, including Kota Bharu (11), Tanah Merah (7), Kuala Krai (4), Pasir Puteh (3), Tumpat (2) and Gua Musang (2)."
8715703,4.57,28.4,Measles,"Western Equatoria State, South Sudan",0,3/26/2024,460,https://www.msf.org/urgent-vaccination-campaign-needed-halt-deadly-measles-outbreak-south-sudan,cumulative,"Since February, 7 deaths among children under 5 and 460 cases have been recorded as of 24 Mar [2024] in 3 health facilities in Yambio and Nzara counties; 90% of these children had never been vaccinated against the disease."
8715653,15.91,47.6,Measles,"Taiz, Yemen",0,3/26/2024,220,https://www.doctorswithoutborders.org/latest/measles-surge-yemen-shows-no-sign-abating,recent,"In February 2024 alone, the unit received 220 measles patients."
8715633,39.97,-97.56,Measles,"Chicago, Illinois, United States",0,3/26/2024,31,https://www.chicago.gov/city/en/depts/cdph/supp_info/infectious/get-the-facts--measles.html#dashboard,cumulative,Total = 31
8715636,52.25,5.6,Measles,"Eindhoven, Netherlands",0,3/26/2024,28,https://www.dutchnews.nl/2024/03/more-measles-cases-in-eindhoven-but-outbreak-is-local-so-far/,regional,"The number of cases of measles in Eindhoven and the surrounding area rose to 28 over the past week, the regional health board said."
8715616,22.88,79.62,Mumps,"Kerala, India",0,3/25/2024,15637,https://thevedpost.com/kerala-mumps-surge-concerns/,cumulative,"This rapid spread has resulted in major community outbreaks, with the case tally reaching a staggering 15 637 as of 22 Mar 2024, with 6675 cases reported this month [March 2024] alone."
8715610,14.58,121,Whooping Cough,"Pasig, Metropolitan Manila",0,3/25/2024,17,https://www.philstar.com/nation/2024/03/23/2342599/pasig-2-17-kids-die-whooping-cough,regional,"Two of 17 children in Pasig who contracted pertussis or ""whooping cough"" have died, the city government said yesterday [22 Mar 2024]."
8715600,41.85,-87.65,Measles,"Chicago, Illinois",0,3/24/2024,22,https://www.chicago.gov/city/en/depts/cdph/supp_info/infectious/get-the-facts--measles.html#dashboard,recent,"Chicago had confirmed 17 cases of measles in the city as of Friday [22 Mar 2024], most of them traced to a migrant shelter in the Pilsen area."
8715599,39.97,-97.56,Measles,United States,0,3/22/2024,60,https://www.nbcdfw.com/texas-today/health-wellness/doctors-issue-measles-warning-as-cases-rise-across-the-u-s/3491420/,cumulative,"Para esta semana, los Centros para el Control y Prevención de las Enfermedades (CDC, Centers for Disease Control and Prevention) han reportado 60 casos confirmados de sarampión, documentados en 17 estados hasta la fecha."
8715559,39.97,-97.56,Measles,"Chicago, Illinois",0,3/22/2024,17,https://www.chicago.gov/city/en/depts/cdph/supp_info/infectious/get-the-facts--measles.html#dashboard,cumulative,Two more cases have been reported (19 and 21 Mar 2024).
8715583,39.97,-97.56,Measles,Illinois,0,3/21/2024,65,https://www.freep.com/story/news/health/2024/03/21/university-michigan-measles-exposures-alice-lloyd-dorm-hospital-outbreak/73052642007/,cumulative,Approximately 65 measles cases have been reported in Illinois since 2010.
8715558,55.43,-101.87,Measles,Canada,0,3/21/2024,31,https://www.cbc.ca/news/canada/new-brunswick/measles-vaccine-shortage-canada-private-pharmacies-merck-gsk-new-brunswick-1.7149708,cumulative,"At least 31 cases of measles have been reported so far in 2024 across Canada, as of 15 Mar 2024, according to a CBC News tally of provincial and regional figures released by public health teams."
8715587,9.59,8.11,Diphtheria,"Minjibir Local Government Area, Kano State",0,3/21/2024,28,https://dailytrust.com/fresh-diphtheria-outbreak-kills-4-in-kano/,regional,Yahaya said another 28 children were also infected with the disease.
8715566,19.28,-99.13,Measles,Mexico City,0,3/21/2024,1,https://tinyurl.com/4z9xd96r,recent,"The Ministry of Health confirmed, on the night of March 20 [2024], the arrival of an imported case in a 4-year-old child who entered through the Mexico City International Airport on March 14 [2024] and who came from London."
8715550,21.75,104.58,Chicken Pox,Yen Bai Province,0,3/20/2024,140,https://en.sggp.org.vn/chickenpox-kills-1-person-in-northern-region-post108848.html,regional,"From 4 Mar 2024 until now [20 Mar 2024], some districts such as Yen Binh, Luc Yen, Tran Yen, Van Chan, Mu Cang Chai and Yen Bai City and Nghia Lo Town in Yen Bai Province have recorded 140 cases of chickenpox."
8715502,39.97,-97.56,Measles,"Chicago, Illinois",0,3/19/2024,15,https://www.cbsnews.com/chicago/news/15-measles-confirmed-chicago/,cumulative,The city of Chicago has confirmed 15 measles cases since the beginning of March 2024.
8715468,52.25,5.6,Whooping Cough,Netherlands,0,3/18/2024,1400,https://rossaprimavera.ru/news/d46a607c,cumulative,"спка кокла в Ниделанда в 2024 год пивела к смеи ее младенев и к 1 400 сообениям о слая заажения, заявили в нсие обесвенного здавооанения (RIVM), пеедал 15 маа канал RTL Nieuws."
8715493,39.97,-97.56,Measles,United States,0,3/18/2024,58,https://emergency.cdc.gov/han/2024/han00504.asp,cumulative,"From 1 Jan to 14 Mar 2024, CDC has been notified of 58 confirmed USA cases of measles across 17 jurisdictions, including 7 outbreaks in 7 jurisdictions, compared to 58 total cases and 4 outbreaks reported the entire year in 2023."
8715466,52.25,5.6,Measles,Eindhoven,0,3/18/2024,15,https://www.iamexpat.nl/expat-info/dutch-expat-news/measles-outbreak-eindhoven-authorities-urge-vaccinations,regional,An ongoing measles outbreak in Eindhoven has seen at least 15 cases being reported across the city.
8715476,9.99,76.51,Chicken Pox,Kerala State,0,3/17/2024,6744,https://www.newindianexpress.com/states/kerala/2024/Mar/18/6744-chickenpox-cases-9-deaths-in-75-days-in-kerala,cumulative,"Alarmingly, the state reported 6744 cases of infection and 9 deaths, including children, owing to chicken pox -- a summertime infection spread by varicella-zoster virus -- until 15 Mar [2024]."
8715418,40.23,-3.65,Whooping Cough,Spain,0,3/16/2024,4097,https://www.larazon.es/sociedad/espana-vive-peor-brote-epidemico-tosferina-2015_2024031565f46b51ab79d80001a6079f.html,cumulative,"Según los datos del último informe epidemiológico del Instituto Carlos III, la acumulación en tan sólo 2 meses es de 4.097 casos mientras que, en 2023, fueron 54 en el mismo periodo de tiempo."
8715486,21.9,41.24,Hepatitis B,"Makkah Province, Saudi Arabia",0,3/15/2024,1586,https://al-marsd.com/article/192312,regional,"According to an internal medicine and infectious diseases physician Dr. Nizar Bahbari, the rise of hepatitis B infection in Makkah and Jeddah areas, which, according to Saudi Ministry of Health statistics, reached 938 cases in Jeddah and 648 cases in Makkah in 2022, could be attributed to Hajji foreigners who prefer to stay after Hajj and Umrah seasons, plus other unsafe practices of dental care, beauty salons, and drugs."
8715498,52.25,5.6,Whooping Cough,Netherlands,0,3/15/2024,1400,https://nltimes.nl/2024/03/15/whooping-cough-outbreak-netherlands-four-babies-died-year,cumulative,"Four babies have died, and the RIVM [Dutch National Institute for Public Health and the Environment] received 1400 reports of whooping cough infections so far this year [2024], a spokesperson said, elaborating on figures released to RTL Nieuws."
8715438,39.97,-97.56,Measles,United States,0,3/15/2024,60,https://www.cbsnews.com/news/measles-cases-states-2024-more-than-2023/,cumulative,The USA has now tallied at least 60 confirmed or suspected measles cases investigated so far in 2024 by authorities in 17 states -- more than the 58 cases reported nationwide in all of 2023.
8715465,17.35,-3.52,Polio,Mali,0,3/15/2024,16,https://www.cidrap.umn.edu/cholera/quick-takes-polio-3-nations-widespread-cholera-outbreaks-avian-flu-us-poultry,cumulative,"Mali confirmed a case in Bamako, which is included in its 2023 total, which is now at 16."
8715401,40.01,-89.25,Measles,"Chicago, Illinois, United States",0,3/14/2024,12,https://www.chicago.gov/city/en/depts/cdph/provdrs/health_protection_and_response/news/2024/march/cdph-weekly-media-brief-3-14-2024.html,recent,"CDPH has reported a total of 12 new cases of measles in the city in the last week, 6 adults and 6 children."
8715409,28.48,65.64,Polio,Balochistan Province,0,3/14/2024,2,https://www.samaa.tv/2087311360-pakistan-reports-first-polio-case-of-2024#google_vignette,cumulative,"According to this source, 2 WPV cases have been detected in the country this year (2024) so far with one case each in Dera Bugti district and Chaman district in Balochistan province."
8715408,40.25,-83.01,Measles,"Cincinnati, Ohio",0,3/14/2024,0,https://www.wcpo.com/news/health/cincinnati-health-department-warns-of-measles-exposure-at-disney-on-ice-performance,0,"Anyone who attended the Disney On Ice performance on 8 Mar [2024] may have been exposed to measles, the Cincinnati Health Department announced."
8715390,6.43,18.28,Diphtheria,Africa,0,3/13/2024,34704,https://tinyurl.com/y3mjw8jk,cumulative,"As of 25 Feb 2024, 34 704 suspected cases of diphtheria were reported across Nigeria, Guinea, Niger, Mauritania, South Africa, Cameroon, and Gabon."
8715363,54.47,-2.02,Whooping Cough,United Kingdom,0,3/13/2024,553,https://www.gbnews.com/health/whopping-cough-vaccine-symptoms-uk,recent,"Se reportaron 553 casos nuevos de tos convulsiva en enero pasado, de acuerdo con la Agencia para la Seguridad en Salud del Reino Unido (UKHSA, United Kingdom [UK] Health Security Agency."
8715361,36.1,138.48,Measles,Japan,0,3/13/2024,11,https://www.nippon.com/en/news/yjj2024031300136/,cumulative,"This year's [2024's] number of reported patients in Japan had reached 11 as of Monday [11 Mar 2024], already surpassing the full-year numbers for 2020 to 2022 during the COVID-19 pandemic."
8715381,41.85,-87.65,Measles,"Chicago, Illinois",0,3/13/2024,10,https://www.nbcchicago.com/news/local/chicago-confirms-2-new-measles-cases-including-1-from-outside-pilsen-migrant-shelter-total-10/3382118/,cumulative,"The Chicago Department of Public Health confirmed that 2 new measles cases were detected on Wednesday [13 Mar 2024], bringing the citywide total to 10 as state and city health officials work to stem the spread of the highly infectious virus."
8715394,39.97,-97.56,Polio,United States,0,3/13/2024,0,https://www.nytimes.com/2024/03/13/us/paul-alexander-iron-lung-dead.html,0,"This article is about Paul Alexander who died after living 72 years in an iron lung, not about active polio cases or an outbreak."
8715340,9.99,76.51,Mumps,"Kerala State, India",0,3/12/2024,11467,https://www.hindustantimes.com/india-news/mumps-outbreak-in-kerala-190-cases-emerge-in-a-day-what-are-the-symptoms-101710223424507.html,cumulative,"As per data from the Kerala health department, there have been a total of 2505 cases of this viral infection reported this month [March 2024], and over 2 months this year [2024], the number has reached 11 467 cases."
8715314,31.99,44.93,Measles,Al-Qadisiyah Governorate,0,3/12/2024,1930,https://almadapaper.net/view.php?cat=308584,regional,"Al-Diwaniyah [Al-Qadisiyah] Governorate officially recorded 7 deaths and 1930 cases of measles among children in health institutions, as measles is widespread in the governorate."
8715389,49.74,15.34,Diphtheria,Czech Republic,0,3/12/2024,1666,https://www.euractiv.com/section/health-consumers/news/czechia-worst-whooping-cough-outbreak-in-a-decade-spurs-vaccination-push/,cumulative,With 1666 cases of pertussis reported since the beginning of 2024 -- more than in the last 4 years combined -- concerns over public health readiness and vaccination coverage have again taken center stage.
8715348,42.84,19.2,Whooping Cough,Montenegro,0,3/12/2024,736,https://rossaprimavera.ru/news/552a6903,cumulative,"олее 700 слаев кокла подвеждено в Ченогоии с ноябя 2023 года, 11 маа сообае песс-слжба нсиа обесвенного здавооанения Ченогоии."
8715491,39.6,-8.06,Hepatitis A,Portugal,0,3/12/2024,23,https://www.dn.pt/8169883428/dgs-reporta-surto-de-hepatite-a-com-23-casos-em-portugal/,cumulative,"The Directorate-General for Health (DGS) reported this Tuesday [12 Mar 2024] an outbreak of hepatitis A, having identified 23 cases between 1 Jan and 5 Mar 2024."
8715392,23.87,121.02,Measles,Taiwan,0,3/12/2024,9,https://focustaiwan.tw/society/202403120021,cumulative,"According to the CDC, Taiwan has reported 9 measles cases this year [2024], including 5 locally transmitted cases and 4 caught overseas."
8715349,40.01,-89.25,Measles,"Illinois, United States",0,3/12/2024,8,https://www.fox32chicago.com/news/cdc-dispatches-team-to-chicago-as-measles-cases-prompt-concerns,cumulative,"With the city now grappling with 8 confirmed measles cases and health experts warning of more imminent cases, the CDC has dispatched a team from its headquarters in Atlanta to Chicago."
8715346,53.18,-8.15,Measles,Ireland,0,3/12/2024,3,https://www.independent.ie/irish-news/urgent-public-health-alert-to-passengers-on-dublin-bound-flight-after-person-on-board-had-measles/a2119324315.html,cumulative,It is the 3rd case of measles to be confirmed here in 2024.
8715326,40.01,-89.25,Measles,"Chicago, Illinois, United States",0,3/11/2024,4,https://wgntv.com/migrants-in-chicago/measles-case-count-up-to-4-at-pilsen-migrant-shelter-cdph/,regional,"The Chicago Department of Public Health said Monday [11 Mar 2024] that 2 additional measles cases have been confirmed at the migrant shelter in Pilsen, bringing the total number of infections at the temporary housing site to 4."
8715309,41.85,-87.65,Measles,"Chicago, Illinois, United States",0,3/10/2024,2,https://www.fox32chicago.com/news/chicago-migrant-child-pilsen-shelter-measles,regional,A second Chicago migrant child was reported to have measles on Sunday [10 Mar 2024].
8715286,23.87,121.02,Measles,"Hsinchu County, Taiwan",0,3/10/2024,1,https://focustaiwan.tw/society/202403090010,recent,Hsinchu County's Public Health Bureau reported an imported case of measles on Saturday [9 Mar 2024] after a woman who recently returned to Taiwan from a trip to Malaysia tested positive.
8715280,49.74,15.34,Diphtheria,Czech Republic,0,3/9/2024,6,https://tass.ru/obschestvo/20176929,recent,всего с начала 2024 года в республике зарегистрировали шесть пациентов с этим заболеванием
8715278,38.58,-121.49,Measles,"Sacramento, California",0,3/8/2024,3,https://www.cbsnews.com/sacramento/news/hundreds-possibly-exposed-after-measles-case-confirmed-at-sacramento-hospital/,cumulative for 2024,This is the third confirmed case of measles in California in 2024.
8715345,10.18,0.87,Measles,"Kéran and Oti-Sud districts, Togo",0,3/8/2024,0,https://24heureinfo.com/sante/togo-vigilance-apres-des-cas-de-rougeole-signales-dans-la-keran-et-dans-loti-sud,0,"Cases of measles have been confirmed in several health districts of the country during the year 2024, particularly in the Kéran [Kara] and Oti-Sud [Savanes] districts, which have just entered into an epidemic."
8715248,39.07,22.96,Measles,Greece,0,3/7/2024,19,https://www.ekathimerini.com/news/1233533/expert-points-to-measles-to-stress-need-for-vaccines/,cumulative for 2024,"Since the beginning of the year until Thursday [7 Mar 2024], Greece has had 19 confirmed cases of measles."
8715261,41.85,-87.65,Measles,"Chicago, Illinois",0,3/7/2024,2,https://www.nbcchicago.com/news/local/chicago-health-officials-confirm-case-of-measles-in-city-resident/3376675/,recent,The Chicago Department of Public Health (CDPH) has confirmed a case of measles in a city resident for the first time since 2019.
8715245,36.37,43.15,Measles,"Nineveh Governorate, Iraq",0,3/6/2024,500,https://bit.ly/3It6FhW,recent monthly,"The source stated that ""Mosul hospitals, especially Ibn al-Atheer Specialized Hospital for Children, receive between 400 and 500 measles cases monthly,"" pointing out that ""the increase in infection rates began to be recorded from last October until now."""
8715212,39.97,-97.56,Mumps,"Hunterdon County, New Jersey",0,3/5/2024,8,https://newjersey.news12.com/health-department-issues-mumps-warning-amid-hunterdon-county-outbreak,regional,The New Jersey Department of Health is issuing a warning about the mumps following a suspected outbreak in a family cluster of 8 people in Hunterdon County.
8715209,23.87,121.02,Measles,Taiwan,0,3/5/2024,5,https://focustaiwan.tw/society/202403050022,cumulative,"We have now a total of 5 local cases, with 4 residing in Zhonghe District and one in Yonghe District."
8715191,-33,146,Measles,"New South Wales, Australia",0,3/5/2024,0,https://tinyurl.com/2569mb9n,0,New South Wales Health has advised Sydney residents to be on the lookout for measles symptoms after it was notified an interstate traveler visited the airport and the CBD last week while infectious.
8715179,54.67,-124.94,Measles,British Columbia,0,3/4/2024,10,https://www.northislandgazette.com/news/1st-case-of-measles-reported-in-bc-over-weekend-bccdc-7325237,cumulative,"Across Canada, there have been 10 measles cases reported in 2024 so far, including the one in BC."
